post_id,date,text,views,forwards,channel_id,channel_name
165831,2025-03-05 08:46:08+00:00,"«Святе місце» хіба ж може бути порожнім?😬

#Hyundai #AA4170OC

Киів, Коновальца/Задніпровського

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",59328.0,11.0,-1001061098805,kyivoperat
165830,2025-03-05 08:29:13+00:00,"⚡️ ЗБИТО 115 ВОРОЖИХ БПЛА, 55 БЕЗПІЛОТНИКІВ-ІМІТАТОРІВ – НЕ ДОСЯГЛИ ЦІЛЕЙ (ЛОКАЦІЙНО ВТРАЧЕНІ)
➖➖➖➖➖➖➖➖➖➖
У ніч на 5 березня 2025 року (із 19.30 4 березня) противник атакував трьома балістичними ракетами Іскандер-М/KN-23 із Воронезької обл., однією зенітною керованою ракетою С-300 із Курської обл. та 181-м ударним БпЛА типу Shahed та безпілотниками-імітаторами різних типів із напрямків: Орел, Курськ, Міллєрово, Брянськ, Приморсько-Ахтарськ – рф., Чауда — Крим.

Повітряний напад відбивали авіація, зенітні ракетні війська, підрозділи РЕБ та мобільні вогневі групи Повітряних Сил та Сил оборони України.

💥 Станом на 09.30 підтверджено збиття 115-ти ударних БпЛА типу Shahed та безпілотників інших типів у Харківській, Полтавській, Сумській, Чернігівській, Черкаській, Київській, Дніпропетровській, Донецькій, Миколаївській та Одеській областях.

55 ворожих безпілотників-імітаторів — локаційно втрачені  (без негативних наслідків).

Внаслідок ворожої атаки постраждали Київщина, Одещина, Дніпропетровщина та Харківщина.

✊ Тримаймо небо!
🇺🇦 Разом – до перемоги

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",57267.0,11.0,-1001061098805,kyivoperat
165829,2025-03-05 08:00:25+00:00,"Воюємо сьогодні, щоб наші діти не знали війни завтра. 🇺🇦 Командир групи 5 загону ЦСП 'Омега' НГУ з позивним 'Тихий' пояснює свою мотивацію – не залишити цю війну майбутнім поколінням. Долучайся до боротьби! 

Захистимо Україну разом! ✊🔥

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",56361.0,0.0,-1001061098805,kyivoperat
165828,2025-03-05 07:42:00+00:00,"Зʼявилось відео за участі [двох таксистів](https://t.me/kyivoperat/165797) #Uber та #Bolt. Один змінював смугу руху, не дивившись у дзеркало. Інший - мчав правою смугою. 

На щастя, без серйозних травм.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",57000.0,50.0,-1001061098805,kyivoperat
165827,2025-03-05 07:36:01+00:00,,56203.0,104.0,-1001061098805,kyivoperat
165826,2025-03-05 07:36:01+00:00,,61714.0,104.0,-1001061098805,kyivoperat
165825,2025-03-05 07:36:01+00:00,,59687.0,104.0,-1001061098805,kyivoperat
165824,2025-03-05 07:36:01+00:00,"**На Київщини фіксують наслідки атаки рф на столичний регіон**

В ніч на 5 березня, окупанти завдали чергового удару безпілотниками по Київській області. 

Станом на 8:55 у Бориспільському районі пошкоджено 85 квартир у двох багатоквартирних будинках, 22 автомобілі, приватний будинок, магазин, два складських приміщення, два ангари, школа та дитячий садочок. Інформація про постраждалих наразі відсутня.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",56284.0,118.0,-1001061098805,kyivoperat
165823,2025-03-05 07:31:12+00:00,"Цікава ситуація відбулась вчора на проспекті Лобановського. Думки розділилися. Дехто вважає, що це автопідстава, інші ж - просто справа випадку. 

Що думаєте?

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",56109.0,15.0,-1001061098805,kyivoperat
165822,2025-03-05 07:27:50+00:00,"В результаті ДТП на Подільському узвозі рух транспорту вниз зупинився. Очікують на поліцію.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",55592.0,52.0,-1001061098805,kyivoperat
165818,2025-03-05 06:36:10+00:00,"🤡 Бульбашенко пропонує Білорусь в якості перемовного майданчику

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",64746.0,66.0,-1001061098805,kyivoperat
165817,2025-03-05 05:53:04+00:00,"Авто швидкої медичної допомоги не може проїхати через абияк запарковані автівки у дворі. 

Що було б із пожежним спецтранспортом уявити не важко. 

Софіївська Борщагівка, ЖК Софія Резиденс

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",68967.0,105.0,-1001061098805,kyivoperat
165816,2025-03-05 05:21:54+00:00,"Загальні бойові втрати противника з 24.02.22 по 05.03.25 (орієнтовно)

#NOMERCY #stoprussia

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",72141.0,16.0,-1001061098805,kyivoperat
165815,2025-03-05 00:44:27+00:00,"❕Відбій повітряної тривоги!

Просимо уважно слідкувати за повідомленнями і, у разі оголошення тривоги, повернутися до укриття.

⚡️⚡️⚡️

❕Air siren all clear!

Please keep an eye on reports and return to shelter if the siren sounds again.",76229.0,3.0,-1001061098805,kyivoperat
165814,2025-03-04 22:34:29+00:00,"В Махачкалє хто гдє когда

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",81052.0,34.0,-1001061098805,kyivoperat
165813,2025-03-04 21:35:02+00:00,"В Бориспільському районі внаслідок ворожої атаки у багатоповерховому житловому будинку вибиті вікна. Виникла пожежа на одному з підприємств. Всі відповідні  служби залучені до ліквідації наслідків. 

Попередньо постраждалі серед населення відсутні. 
Більш детальна інформація згодом. 

Атака ворожих БпЛА триває.

(с) Калашник

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",83617.0,171.0,-1001061098805,kyivoperat
165812,2025-03-04 20:46:33+00:00,"На лівому березі столиці працює ППО. Ворожі БпЛА ще заходять на місто.
Перебувайте в укриттях!

Кличко (с)

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",82252.0,141.0,-1001061098805,kyivoperat
165810,2025-03-04 20:42:54+00:00,"‼️УВАГА! У Києві оголошена повітряна тривога!

Просимо всіх терміново прослідувати в укриття цивільного захисту!
Мапа укриттів - https://kyivcity.gov.ua/news/shelters_map/

⚡️⚡️⚡️

‼️ ATTENTION! Air raid sirens in Kyiv!

Please proceed to the shelters!
Shelter’s map - https://kyivcity.gov.ua/news/shelters_map/

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",79909.0,0.0,-1001061098805,kyivoperat
165809,2025-03-04 20:05:40+00:00,"🔴 **Київська область** - повітряна тривога!

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",74131.0,20.0,-1001061098805,kyivoperat
165808,2025-03-04 20:04:59+00:00,"‼️ До уваги учасників дорожнього руху

🚧 У зв'язку з технічною несправністю, автомобіль не може продовжувати рух самостійно, тож на перехресті бульвару Лесі Українки та вулиці Новогоспітальної рух транспорту ускладнений.

Врахуйте цю інформацію під час планування маршруту своєї поїздки!

Патрульна поліція Києва (с)

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",74028.0,13.0,-1001061098805,kyivoperat
165807,2025-03-04 19:52:40+00:00,"Ще один трійничок на Набережному шосе. 

Щось стільки ДТП… У снігопади стільки не було

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",63774.0,12.0,-1001061098805,kyivoperat
165806,2025-03-04 18:52:43+00:00,"На Героїв Полку Азов, 3, ДТП за участі #Peugeot та #Mercedes. 
Є два варіанти:
- Mercedes просто не надав перевагу у русі під час повороту
- Mercedes повертав, а Peugeot намагався проскочити на червоний

Більш точно причину мають зʼясувати патрульні, які вже працюють на місці. Або суд🤷🏻‍♂️

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",64699.0,29.0,-1001061098805,kyivoperat
165805,2025-03-04 18:42:30+00:00,"Сьогодні говорив уже з Президентом Фінляндії, з Премʼєр-міністром Британії, з Премʼєр-міністром Греції, з Премʼєр-міністром Хорватії, з Генсеком НАТО, з лідером німецької партії ХДС Фрідріхом Мерцом – саме ця партія перемогла на нещодавніх виборах у Бундестаг. Чітка підтримка України. Дякую. 

Є дуже важливі новини від Європейської комісії щодо суттєвих коштів на захист Європи. Для нас це передусім додаткова ППО: додаткові системи, додаткові ракети, додаткова можливість захищати наші міста і села, наші позиції. І все це створює хорошу додаткову основу для роботи заради закінчення війни. 

Продовжимо консультації, будуть нові спільні кроки. Україна заслуговує на мир. Українці заслуговують на повагу.

Володимир Зеленський (с)

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",62809.0,14.0,-1001061098805,kyivoperat
165804,2025-03-04 18:35:02+00:00,"Як воювати без американської зброї? Реально.

Командир 3 ОШБр Андрій [Білецький розклав по поличкам.](https://www.youtube.com/live/9h91F58zIig?si=XVZOzyihxgEjXuCx)",59261.0,48.0,-1001061098805,kyivoperat
165803,2025-03-04 18:28:26+00:00,"ДТП-паравозік на Бощагівській, у бік Борщагівки. На щастя, обійшлося без серйозних травм.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",64462.0,63.0,-1001061098805,kyivoperat
165802,2025-03-04 18:25:17+00:00,🟢 **Київська область** - відбій повітряної тривоги!,60879.0,1.0,-1001061098805,kyivoperat
165801,2025-03-04 17:56:52+00:00,🔴 **Київська область** - повітряна тривога!,65336.0,21.0,-1001061098805,kyivoperat
165800,2025-03-04 17:15:09+00:00,"Внаслідок ДТП на Софіївський Борщагівці, біля ЖК Європейка, одна з автівок вилетіла з дороги. 
На місці працюють лікарі швидкої та поліція. 
Деталі уточнюються.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",71827.0,206.0,-1001061098805,kyivoperat
165799,2025-03-04 15:28:53+00:00,"#Bolt vs #Uber

На Кільцевій, у бік Борщагівки, поруч із ТЦ Діамант, ДТП за участі автівок двох служб таксі, які по факту не є таксі. Але коли треба - вони таксі. А взагалі - служба, яка надає інформаційні послуги.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",64958.0,103.0,-1001061098805,kyivoperat
165798,2025-03-04 15:28:53+00:00,,67204.0,102.0,-1001061098805,kyivoperat
165797,2025-03-04 15:28:53+00:00,,61924.0,104.0,-1001061098805,kyivoperat
165795,2025-03-04 15:13:36+00:00,"Відео ДТП з перекиданням, в якому дивом ніхто не постраждав

📍Сьогодні на площі Дарницькій відбулася дорожньо-транспортна пригода за участю автомобілів Hyundai та Chevrolet. На місце швидко прибули патрульні.

Ми переконалися, що керманичі не постраждали та з'ясували обставини ДТП. За попередньою інформацією, водійка автомобіля Hyundai проїхала на заборонний сигнал світлофора та допустила зіткнення з автівкою Chevrolet. 

Патрульні склали на керманичку протокол за ст. 124 (Порушення ПДР, що спричинило ДТП), надалі рішення по справі прийматиме суд.

Пам'ятайте, що згідно з п. 8.7.3 ПДР України, сигнали світлофора мають такі значення👇🏻
🟢 зелений дозволяє рух;
🟡 жовтий забороняє рух і попереджає про наступну зміну сигналів;
🔴 червоний сигнал, у тому числі миготливий, або два червоні миготливі сигнали забороняють рух.

Друзі, бережіть себе та дотримуйтеся ПДР!

Патрульна поліція Києва (с)

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",61111.0,160.0,-1001061098805,kyivoperat
165794,2025-03-04 14:42:24+00:00,"«Я скандальний адвокат»

Водій цього #Jeep (#AA8484PO) кинув авто із порушенням ПДР. Разом з усіма іншими був евакуюваний. 
За своїм авто на майданчик приїхав власник, який хотів забрати авто без жодних сплат штрафів і тд. Він почав катати на капоті поліцію, просто їхати на правоохоронців. 

В більш розвинених країнах за напад/наїзд на поліцейського цей чувак вже давно б, як мінімум, цілував асфальт. У нас поліція боїться, що звільнять, засудять і тд.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",61223.0,185.0,-1001061098805,kyivoperat
165793,2025-03-04 14:42:24+00:00,,59883.0,176.0,-1001061098805,kyivoperat
165792,2025-03-04 13:50:32+00:00,"**Напідпитку спричинив зіткнення автівок**

На відрізку автодороги сполученням Київ-Овруч між селами Димер та Козаровичі Вишгородського району сталася дорожньо-транспортна подія.
 
35-річний водій #Mercedes, здійснюючи обгін по узбіччю, виїхав на асфальтоване покриття та допустив зіткнення з легковиком #Volkswagen. Від удару Mercedes декілька разів перевернувся та врізався в насип землі на узбіччі протилежної смуги руху, після чого авто відкинуло у Volkswagen Transporter, який проїжджав повз.

Перевіркою за допомогою «Драгера» зафіксовано, що у кермувальника Mercedes 1.64 проміле алкоголю в крові. 

Внаслідок ДТП госпіталізовану одну з пасажирок.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",66552.0,51.0,-1001061098805,kyivoperat
165791,2025-03-04 13:50:32+00:00,,64397.0,51.0,-1001061098805,kyivoperat
165790,2025-03-04 13:50:32+00:00,,61804.0,51.0,-1001061098805,kyivoperat
165789,2025-03-04 13:25:38+00:00,"Скляний міст що знову тойво…? Вже ж не модно навіть.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",63927.0,82.0,-1001061098805,kyivoperat
165788,2025-03-04 12:53:31+00:00,"Невдалий старт мото сезону

На проспекті ЄС мотоцикліст на літровому #BMW (#AA5506JA) не поділив дорогу із водієм #Toyota (#AA7218HE). 
За попередньою інформацією, водій автівки здійснював розворот та не надав перевагу у русі двоколісному опоненту. 
Травми є, але наче не суттєві. Чекають швидку та поліцію.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",62638.0,96.0,-1001061098805,kyivoperat
165787,2025-03-04 12:06:16+00:00,"На Дарницькій площі ДТП за участі #Honda та #Chevrolet. Остання, внаслідок аварії, перекинулася на бік. 
На місці працює поліція. Рух ускладнено.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",62903.0,89.0,-1001061098805,kyivoperat
165786,2025-03-04 11:49:10+00:00,"На вул. Академіка Книшова, щось дуже палає. Поліція і пожежники вже на місці. Сподіваємось ніхто не постраждав.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",61910.0,44.0,-1001061098805,kyivoperat
165785,2025-03-04 11:35:05+00:00,"**ДТП на Богатирській**

На вулиці Богатирській сталася аварія за участю #Toyota та #Renault. Автівки не поділили дорогу, через що повністю заблокували рух. 

Хто винний?

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",61700.0,187.0,-1001061098805,kyivoperat
165784,2025-03-04 11:12:39+00:00,"**Масштабне ДТП на мосту Патона**

На мосту Патона сталася аварія, через що рух повністю заблокований. 

Затор простягається аж до станції метро «Дружби народів».

Поліція відкрила блоки на в’їзді на міст із правого берега, щоб водії могли розвернутися. 

Рекомендуємо обирати альтернативні маршрути.

Будьте уважні та плануйте маршрут заздалегідь!

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",69043.0,436.0,-1001061098805,kyivoperat
165783,2025-03-04 11:05:17+00:00,"Нормально так водій #Skoda відреагував. Цікаво, «мертва зона»? Чи водій вантажівки просто не дивився у той бік?

Київ, Академіка Палладіна

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",63686.0,25.0,-1001061098805,kyivoperat
165782,2025-03-04 10:47:26+00:00,🔴 **Київська область** - повітряна тривога!,63280.0,31.0,-1001061098805,kyivoperat
165781,2025-03-04 09:48:25+00:00,"Ого, який! 

Тільки вчора тут відбулась потрійна ДТП із потерпілими. 100% так само - перевищення швидкості і виїзд на зустрічну. 
Куди так поспішає цей водій боліду #Hyundai (#KA8423KI), що треба так нехтувати правилами?

П.С. на світлофор приїхали майже одночасно...

Новоірпінська траса

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",68023.0,34.0,-1001061098805,kyivoperat
165780,2025-03-04 09:42:02+00:00,"Сьогодні видання Reuters знову розпочало трансляцію з центру Києва.

Запит на дозвіл проведення трансляції не надходив. Звернулися до СБУ. Трансляцію оперативно зупинили.",64758.0,31.0,-1001061098805,kyivoperat
165779,2025-03-04 08:47:08+00:00,"Зранку на Саксаганського спалахнуло і вигоріло вщент авто. 

Попередньо, без потерпілих.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",62144.0,94.0,-1001061098805,kyivoperat
165778,2025-03-04 08:22:16+00:00,"**Забив брата до смерті: поліцейські Київщини повідомили зловмиснику про підозру **

У місті Боярка 49-річний чоловік під час конфлікту завдав рідному брату множинних ударів по тулубу та голові, від чого останній помер.

До Фастівського управління поліції звернулася місцева жителька із повідомленням про те, що виявила тіло померлого брата її чоловіка.

Правоохоронці встановили, що за місцем свого проживання брати спільно розпивали алкогольні напої, під час конфлікту молодший родич завдав тілесних ушкоджень руками, ногами та дерев'яною палицею старшому брату. 

`Внаслідок отриманих травм 53-річний потерпілий одразу помер. З метою приховання слідів вчиненого злочину, зловмисник заховав тіло померлого у другій кімнаті, прикривши його ковдрою.`

Поліцейські затримали фігуранта та доправили його до ізолятора тимчасового тримання.

__Слідчі повідомили фігуранту про підозру (ч. 2 ст. 121 ККУ).__

`У суді підозрюваному обрали запобіжний захід у вигляді тримання під вартою.

`[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",62295.0,46.0,-1001061098805,kyivoperat
165777,2025-03-04 08:00:23+00:00,"Типова ситуація з паркуванням біля Центрального РАЦСу. При чому - з обох сторін так: що з Берестейського проспекту, що з вулиці Борщагівської

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",59893.0,13.0,-1001061098805,kyivoperat
165776,2025-03-04 07:49:41+00:00,"Магія інспекції з паркування у дії.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",59579.0,15.0,-1001061098805,kyivoperat
165775,2025-03-04 07:00:18+00:00,"⚡️ ЗБИТО 65 ВОРОЖИХ БПЛА, 32 БЕЗПІЛОТНИКИ-ІМІТАТОРИ – НЕ ДОСЯГЛИ ЦІЛЕЙ (ЛОКАЦІЙНО ВТРАЧЕНІ)
➖➖➖➖➖➖➖➖➖➖
У ніч на 4 березня 2025 року (із 19.00 3 березня) противник атакував  99-ма ударними БпЛА типу Shahed та безпілотниками-імітаторами різних типів із напрямків: Орел, Курськ, Міллєрово, Брянськ, Приморсько-Ахтарськ – рф.

Повітряний напад відбивали авіація, зенітні ракетні війська, підрозділи РЕБ та мобільні вогневі групи Повітряних Сил та Сил оборони України.

💥 Станом на 09.00 підтверджено збиття 65-ти ударних БпЛА типу Shahed та безпілотників інших типів у Харківській, Полтавській, Сумській, Кіровоградській, Запорізькій, Дніпропетровській, Донецькій, Миколаївській та Одеській областях.

32 ворожі безпілотники-імітатори — локаційно втрачені  (без негативних наслідків).

Внаслідок ворожої атаки постраждали Одещина, Сумщина та Донеччина.

✊ Тримаймо небо!
🇺🇦 Разом – до перемоги!

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",64921.0,9.0,-1001061098805,kyivoperat
165774,2025-03-04 05:15:13+00:00,"Загальні бойові втрати противника з 24.02.22 по 04.03.25 (орієнтовно)

#NOMERCY #stoprussia

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",69192.0,14.0,-1001061098805,kyivoperat
165773,2025-03-03 20:55:34+00:00,"Володимир Карась.
Людина - легенда.
Людина - епоха.
⠀
До початку повномасштабного вторгнення я знав Вовчика лише дистанційно, через соціальні мережі.
До 2020-го року в мене по ньому сформований чіткий образ взірцевого «двіжуна», який не дає задню.
В нього було чому повчитися.
Володимир Карась нищив коріння імперської русифікації ще у ті часи, коли більшість українців навіть не підозрювала чим це все обернеться у лічені роки. Я теж не був винятком.
⠀
…
⠀
Коли на початку вторгнення ми зібралися нашою великою грядкою у військовій частині неподалік Житомирської траси, я побачив Вовчика вживу.
Мені було приємно та цінно бачити, що під час рукостискання «по венам» Володимир мене впізнав.
Він був значно душевнішим та добрішим, ніж я його малював з відомих мені історій.
⠀
Хоч і коротко, але поговорити з Вовчиком мені вдалося вже 3-го березня. Ми обмінялися жартами та домовились нормально потеревенити після його повернення з бойового завдання.
⠀
…
⠀
Того ж дня у с. Мотижин Київської області під час виконання бойового завдання солдат Карась Володимир Васильович загинув.
⠀
Вовчик пішов смертю хоробрих.
Він не боявся добровільно викликатись на найризикованішу роботу у час, коли навколо панувала невідомість.
Він волів бути попереду, не наражаючи на ризики побратимів.
⠀
Він жив для двіжа і продовжує жити у справах наступників.
⠀
…
⠀
Його дух не спочиватиме з миром, якщо ми ридатимемо в памʼятні дні.
⠀
Його дух знайде спокій лиш в вогнищі Української Незалежності.
⠀
Незалежності, за яку і по сьогодні продовжує битися Володимирів брат -
майор Карась Євген Васильович.
І вся наша грядка поруч плечем у плече.
⠀
…
⠀
[🪖шолтис](https://t.me/sholtys_ua)",74631.0,22.0,-1001061098805,kyivoperat
165770,2025-03-03 20:27:55+00:00,"ДТП біля АЗС на ANP, що на бульварі Міхновського. Ускладнений рух у бік лівого берега столиці.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",69323.0,19.0,-1001061098805,kyivoperat
165768,2025-03-03 19:52:29+00:00,"У Чортковому-Чертячому-Чортовому (?) у Ростовській область файні БПЛА атакували НПЗ. Очевидці спостерігають заграву від пожежі.

[Підписатися](https://t.me/+MwIBj990g00zYTYy) | [Запропонувати новину](https://t.me/kyivoperative1) | [Реклама](https://t.me/kyivoperative1) | [Автострахування](https://kyivoperativ.viapp.me/)",66590.0,49.0,-1001061098805,kyivoperat
165767,2025-03-03 19:08:46+00:00,,64405.0,259.0,-1001061098805,kyivoperat
165766,2025-03-03 19:08:46+00:00,,67819.0,259.0,-1001061098805,kyivoperat
165765,2025-03-03 19:08:46+00:00,"Ботанічний сад на Печерську. В притоні РПЦ ФСБ на території ботсаду «сходняк» рішал. Охоронець ботсаду перелякано пропускає кортежі елітних тачок на територію ботсаду. Коли мешканка Печерську запитала «а що ви взагалі робите?», охоронець перелякано втік з будки. В ботсад залетіло вже кілька десятків тойот і лексусів на сходку в штаб РПЦ. Вони там що зараз автомати дістануть і на Верховну Раду побіжуть? Що за шум і гам посеред пізнього вечора? Навіщо вони всі туда на авто пруться попри заборону вʼїзду? Навіщо налякали охоронця? Може вони реально калаші затягують? Хз, що він бесів очікувати. Поліції варто би терміново туди завітати.",63650.0,259.0,-1001061098805,kyivoperat
